Sample	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	exp
RPE1_scRR3_MidS_Lot2_008	0.274006923470477	0.334577829126867	0.395676738861896	0.461713506482564	0.520772915484653	0.577851742663865	0.622294729746551	0.656916387744169	0.694144074456099	0.729513549389128	0.764565768652588	0.789483935385263	0.811866322873316	0.841051578361686	0.861827292494567	0.884388702824733	0.901758450733605	0.918040464918242	0.935566574549972	0.949154181655203	0.963779668022308	0.981523324398885	1.00126569149374	1.01688373488421	1.02913886817726	1.03123955393218	1.03634283798838	1.04375755620858	1.04369863729852	1.04638397993023	1.04548886571966	1.0512357255627	1.05321630738557	1.0558676583384	1.06441090029749	1.06858961068809	1.07037304077345	1.07268674104937	1.06985183503059	1.06210399835734	1.06510433054669	1.06960029660686	1.0742005038156	1.07857409983179	1.08319016982401	1.08689073059834	1.09485611401643	1.09335141569791	1.09453659223494	1.08722611516331	1.09347605185381	1.0913504388677	1.09610474168737	1.09174474234273	1.09091307926608	1.0906570086185	1.09108077154857	1.08812576159773	1.09094027260919	1.09079524144595	1.096693930788	1.10027438763027	1.10046927325587	1.1011921629601	1.09943139399399	1.1038775055918	1.10297785915738	1.10596232856325	1.10484286927206	1.1058512890789	1.10867713064999	1.11896981101556	1.12054475880377	1.12969758487082	1.13144249105345	1.13402812476043	1.13856941305911	1.14518645988154	1.14658465093956	1.14654159481298	1.14104174116982	1.13944413226235	1.13465810387572	1.13962088899254	1.14177596143368	1.14391517109134	1.14244219833977	1.12433143183126	1.11021355453547	1.10244305674297	1.0898570711088	1.07774470286706	1.07430247885225	1.05342252357079	1.04181776440037	1.02415115582925	0.996758394873946	0.952684784035115	0.85184960168664	0.699981578776158	scRR3
RPE1_scRR3_MidS_Lot2_009	0.260175882241364	0.311761578459168	0.368471349304321	0.426855695333687	0.483201700783018	0.536154653143737	0.582014180285935	0.61953637180436	0.657560308696332	0.696347316677241	0.734703659879188	0.761971430325745	0.787656612239907	0.815273513842225	0.836532883440557	0.858789471968814	0.879436294090274	0.897697735081662	0.916414928120689	0.927817091734546	0.945790029136145	0.963171325118103	0.982315001724645	0.993859326527673	1.00784966002674	1.01050891050654	1.01327687248394	1.02444906946826	1.0314358737949	1.03418083910935	1.03830769480677	1.04507916674393	1.04358020244046	1.05114401394668	1.06024860187084	1.06758244674752	1.07098804347047	1.07699644431869	1.07747101181784	1.07324171643998	1.07780550873354	1.08571427018407	1.09272825238511	1.09199026856486	1.09682583960242	1.10035687266875	1.11137436482956	1.11199527472932	1.11354441357015	1.11133255271509	1.11696046332171	1.11310747697402	1.11857022972851	1.11522316996581	1.11360085992467	1.11604686862071	1.1160635934665	1.11486776699288	1.11797440709742	1.11680366789248	1.12228941730993	1.12862604325668	1.12767063644122	1.12880583534887	1.12489431204093	1.12861140901662	1.12970479580981	1.13132919645667	1.1256155710154	1.12106014114474	1.1194378311036	1.12219534005239	1.12207408492045	1.12729432741106	1.12571382948439	1.12932012435675	1.13630901928912	1.14592789622116	1.14680386001915	1.14449792190655	1.14520663724669	1.14630420525132	1.14342962238204	1.151810860726	1.15261783453512	1.15576628675413	1.15152862895338	1.13343234581412	1.11452072644284	1.10072063806457	1.08759372472915	1.07757345149827	1.06809255454396	1.04744782302822	1.03698852259549	1.02780031044241	1.00524476529574	0.96477481970773	0.86661879040187	0.711610829061686	scRR3
RPE1_scRR3_G0_003	0.263708802248629	0.322431010404058	0.38420302800355	0.449501539776799	0.504984237422266	0.563716173837485	0.615988545752358	0.659928663157375	0.703350750728592	0.742356208355296	0.780432617172086	0.803388878210773	0.825450139348809	0.857733369460847	0.873043218304849	0.895787889693111	0.915616515209417	0.930352396725828	0.947748957294715	0.958861062039472	0.966509906299104	0.975153465122231	0.992781071861123	1.00299574464028	1.01676366430762	1.02505943784327	1.02995761664737	1.03754565928331	1.04131049582192	1.04059303666243	1.0383141918067	1.04346044123544	1.0485410249106	1.0467923702134	1.05578371432401	1.05898431179481	1.06070864584253	1.06486018070778	1.06792701460647	1.06660153921013	1.07174778863887	1.07667028809244	1.08150036907802	1.08416834432533	1.08431426822218	1.08380110251827	1.0904187512402	1.0867001239356	1.08770943088878	1.08384731175228	1.08962833013229	1.08544761048768	1.09325940309879	1.08696521901487	1.08615534138738	1.08607751530906	1.0893316182087	1.08876251501101	1.08706493367771	1.0866952598057	1.08936809918292	1.09351476991827	1.0961219435419	1.09306970203289	1.08896437640164	1.0935317943729	1.09368744652953	1.09549447078546	1.09353665850279	1.09463595185903	1.0927778542392	1.0974911961073	1.10344489109858	1.11127614022927	1.11407787904869	1.11837290574583	1.12964795884207	1.13398189857837	1.13556274079419	1.13566975165188	1.13785374597466	1.1357427136003	1.13805560736529	1.1413024140701	1.14239684329644	1.14547826958482	1.14699101398211	1.13591052608167	1.12783607045624	1.12406150565785	1.10996282515766	1.09910365516743	1.09386741933564	1.07774039666931	1.06997238122725	1.05829846947964	1.03322387987175	0.988130963681658	0.88605476577354	0.714295042991977	scRR3
RPE1_scRR3_G0_015	0.240930087320115	0.285936243630937	0.336904912712877	0.390740132456489	0.443469807508938	0.496258474076528	0.540303287177644	0.579923736643174	0.620669394638248	0.659715223048885	0.701889786632933	0.732965205886724	0.764805329966418	0.793361593036589	0.811273164930182	0.829567089236727	0.847933114284	0.866480483618559	0.888001462290417	0.907558241995168	0.924820907222209	0.939837525132024	0.961072285711901	0.970644205261283	0.984657967413699	0.99218266290059	0.994299802832877	1.00260886698405	1.01073658684794	1.01539254680223	1.01731960296351	1.02779387420745	1.03216361606976	1.04391822167936	1.05773534544798	1.0663634007551	1.07582389188699	1.07977413853052	1.08017833965278	1.07337246670224	1.08085127989958	1.08868185731683	1.09532604981847	1.09830621376856	1.10545511145529	1.10621981628119	1.11177812793005	1.1132266973574	1.11164703567418	1.1119223294115	1.1174347587708	1.11081459984941	1.11431476308112	1.11325728555044	1.11222821134187	1.11568686202588	1.11681425542636	1.11460316604403	1.11625055872612	1.11328350400161	1.11854030346197	1.12436079962256	1.12388012801771	1.12155542534696	1.1184026565933	1.12492012658093	1.12875020532325	1.13189641946411	1.13592313659022	1.13785456249336	1.13676649676965	1.13882246031586	1.14228111099988	1.14965286552159	1.15428697676656	1.16127200913346	1.16996998031038	1.17525081335098	1.18153450214897	1.18207198039804	1.18797113191215	1.19051213680508	1.1905558342237	1.19626490196681	1.19969077958686	1.19898288140516	1.19800624409894	1.18134878811983	1.16128511835905	1.14833975809196	1.13207994862232	1.11999979724398	1.11052838175743	1.08969345255795	1.06620827491899	1.04008595806612	1.00164096916155	0.943899200193038	0.837954808741424	0.68947316513119	scRR3
RPE1_scRamDA_G0_001	0.257608897634271	0.308196540110646	0.363182763438404	0.420208448878637	0.471128956932953	0.523151091542842	0.569398272554456	0.607746500565687	0.647568847564948	0.684530135668084	0.72135140888526	0.748244834150782	0.774377423809579	0.802797803869155	0.81891272470606	0.840636166352267	0.859958220614746	0.877238170974449	0.894843061541192	0.910786266008523	0.923900113063341	0.937291348099779	0.957218372341216	0.970155219445859	0.982238768283236	0.98948255728894	0.995796436108645	1.00834494003902	1.01336698340147	1.01585819165544	1.0148252516477	1.02021978744261	1.0204232052958	1.02459723397158	1.03571917113935	1.03967128942984	1.04126428898143	1.04614367566762	1.04745136186668	1.04303693027348	1.05045243564876	1.05375203173488	1.06113583562654	1.06613146108598	1.06992507195841	1.06978769886275	1.0799453825706	1.08221468043927	1.08389485907079	1.0836835158467	1.08807417132718	1.08261359077474	1.08626982855151	1.08756694758936	1.08829872350278	1.0948926320944	1.09661243758044	1.09554515429878	1.09869945191833	1.09677622857911	1.10592739018223	1.11367047755485	1.1140297610358	1.11460831311175	1.11535858155727	1.12369871353794	1.12504602659152	1.13078135333528	1.13118026367075	1.13448514333747	1.13062812949781	1.14037369391869	1.14348043931282	1.14961203460175	1.15257612331962	1.15983840485743	1.17410407248354	1.18207699561236	1.18674503907446	1.1884806953023	1.19024541122346	1.19986152791958	1.20266975100968	1.20916062977956	1.21294895707138	1.21282743471753	1.20726118255305	1.18853353110832	1.17719232534556	1.17180835671186	1.15961649447213	1.14869004978665	1.14081751468928	1.11853665528953	1.10366601768446	1.08083830769238	1.04278596019488	0.987411393692852	0.873502679488649	0.709780367366303	scRamDA
RPE1_scRamDA_G0_002	0.256936745493268	0.306627241946002	0.355611224016373	0.41571671696775	0.468288086720986	0.518252662028948	0.567860934825114	0.602467958278499	0.640376109277067	0.678945094848795	0.721378592279229	0.743609432758788	0.768282620370485	0.797807003719707	0.815201875064808	0.834929461999956	0.853551597552354	0.870885562485183	0.890238574984853	0.903482674333566	0.916294338155142	0.931883334376356	0.957576704393621	0.975282198441314	0.991060004540573	0.996833932424031	1.00501975423349	1.01216103107247	1.00865282172556	1.0121001246602	1.01064750672749	1.01503276841113	1.01665287897759	1.02068183814943	1.03418174442969	1.0381132533419	1.04491040895154	1.04700558953372	1.0463082111132	1.04072309310778	1.05001741162061	1.0509980048582	1.05758807866611	1.0638827563745	1.06632510350664	1.06810661606562	1.07976105805401	1.07692890988333	1.07835716525113	1.07371000599471	1.08624454564045	1.08559284702913	1.09452781770954	1.08906451252868	1.0892472317655	1.0931117436242	1.09553277351205	1.08988370377375	1.0902308703237	1.09202456416513	1.09989062731016	1.10196144532744	1.10264968778612	1.10275931932821	1.10817389937926	1.11825695593101	1.12147890514024	1.1308036768592	1.13527116219941	1.1366080579488	1.13493922225252	1.14241852967962	1.14843608321217	1.15301929073569	1.15748068543467	1.165234071717	1.17336812307602	1.17455884343596	1.18540627546174	1.18927383264106	1.19020570074883	1.1935494627826	1.19985936709406	1.20582515017618	1.21196147121266	1.21811910949344	1.21817392526448	1.19842197576442	1.18184020502316	1.18036017920494	1.17085877889039	1.15873840284811	1.15502006637885	1.12869936031518	1.12036431779565	1.09383348460963	1.05478942902218	1.01048915005558	0.892108401841627	0.732085939556781	scRamDA
RPE1_scRamDA_MidS_001	0.303063720789488	0.385106741165991	0.47369455703162	0.552000358005907	0.620130693465966	0.685655896655628	0.73251098524078	0.776121645292862	0.820065272148419	0.859072999109247	0.897899592128985	0.922608392681336	0.949378923680812	0.972556076937174	0.988565120848304	1.00511490284828	1.01429413168651	1.02787384979947	1.04327822599549	1.04810491277868	1.05849081331271	1.0691510784928	1.08568754182063	1.09260792386408	1.10389949410356	1.10444555966126	1.10428573559559	1.1064806527641	1.11031909407458	1.10506887351737	1.09750919521124	1.09883839869072	1.09724282176846	1.09777556865403	1.10359050090993	1.10292989477184	1.10064174689835	1.10381958207072	1.10193365809583	1.09261857880179	1.09358018693023	1.09675269463375	1.09992253860284	1.09632383339087	1.09798333993939	1.09489074426871	1.10077759735417	1.09813783653621	1.09395577348455	1.09007737615766	1.0885776936748	1.0789989046724	1.08172390499205	1.07720354766806	1.0736634446135	1.07263257938994	1.06995819002442	1.06644472431414	1.06664450439623	1.06087485562559	1.06311772001381	1.06798436281341	1.06639677709444	1.06672708016349	1.06239052051502	1.06250506109541	1.05721488452179	1.05709501647253	1.04975909185835	1.04980437534362	1.04600056258071	1.05288098860774	1.05410097897568	1.05949504119199	1.06005442542183	1.06344802308286	1.06567490506451	1.07053622039526	1.0705974862871	1.06509154722481	1.06312038374824	1.0595722894904	1.0577716050172	1.06537390307416	1.06032879006789	1.06064843819923	1.05324592022435	1.03418157292452	1.01358025085985	0.996471084630039	0.977633154756577	0.95667489227858	0.943862329680821	0.920988842149229	0.90466281384119	0.887569630017943	0.858561562099108	0.81523858536523	0.735502359003209	0.610578541807845	scRamDA
RPE1_scRamDA_MidS_010	0.299529356691453	0.364159089681497	0.435201382762284	0.506139968671792	0.576139428530275	0.633944653499217	0.684311769683657	0.718200968653787	0.757459894492357	0.792325669325363	0.830780864586522	0.854933112475469	0.878569705262779	0.904211303361481	0.925508723285501	0.943000666174538	0.958257143371563	0.969973172971319	0.981303181433536	0.993140202733116	1.00697934858933	1.02012423254893	1.03871950451018	1.04472011667057	1.05783907383735	1.06165607389136	1.06377919014782	1.06863326191462	1.07463099332025	1.07369474802398	1.07162924686268	1.07700185448588	1.07858050809312	1.08206045984048	1.08929691579194	1.09189823733818	1.0934855332097	1.09779802308205	1.09476458832214	1.08480293836985	1.08653715273402	1.09110891053456	1.09583334833726	1.09434687888227	1.09448227435588	1.09810626384113	1.10062692425415	1.09830215516465	1.09691651212618	1.09360652490953	1.09460902756522	1.08833762445761	1.09588808267766	1.08994220485767	1.08889649088061	1.08566140328766	1.08339136853856	1.08126249077258	1.0813978862462	1.08252138060172	1.08704128481662	1.09133937091518	1.09071424713275	1.08724293764966	1.08434489836337	1.08924218145154	1.08538773158568	1.08972038674133	1.08670711726472	1.08534163950955	1.08614537008696	1.08692317387155	1.09401559208513	1.10047712500675	1.10069030085882	1.10380439675195	1.10235825786356	1.11002970778344	1.1077827190724	1.10127509407465	1.09632307664608	1.09019571127635	1.08350371797411	1.0929814011271	1.09019571127635	1.08656596028159	1.08335103797195	1.06230136295709	1.04205541851965	1.02848706361067	1.0102950973155	0.998201688842477	0.989426909850381	0.971404908085919	0.956399056552817	0.944441043553411	0.923117696836571	0.888637943141103	0.808941862768045	0.681629787004195	scRamDA
RPE1_scRamDA_MidS_011	0.350088501973468	0.423621254317391	0.500968179986593	0.576131820235118	0.646042047371582	0.707613702479675	0.75433074955345	0.780932259868384	0.816710333001381	0.846904306073919	0.879833962083209	0.895567896775768	0.915431660517079	0.939293730089029	0.955125367743615	0.969840936947356	0.981843370051735	0.990429957291405	1.00118855653306	1.01295424784483	1.02561053923355	1.04178413725523	1.06218902509392	1.0663940102673	1.08059100221106	1.08924147215667	1.08900848817029	1.09451367429989	1.09485939247321	1.0915262183456	1.08395048098229	1.09240930281008	1.08889199617711	1.09065816510606	1.09690363906331	1.095212626259	1.09588903138073	1.09206734244298	1.09529905580233	1.07653632928694	1.07806951422952	1.07901648139993	1.08207533567262	1.07922691854891	1.0790953953308	1.0776899758001	1.08257136609522	1.08416091813127	1.07702484409707	1.07056141737837	1.06941904428391	1.06434224806474	1.0712265490814	1.06516896543574	1.06354183533737	1.06078736336945	1.06058444183294	1.05244879134108	1.05379408597207	1.05353103953584	1.05405713240829	1.0566575343207	1.0567402060578	1.0571535647433	1.0560074338426	1.05668759677056	1.05795773527691	1.06076857433829	1.05666129212693	1.05736024408605	1.06300446904622	1.07490168357611	1.07995217515165	1.09266859144007	1.09049657943809	1.10139797531655	1.09772284082185	1.11132234157474	1.10060883600787	1.09422056541381	1.08520183045748	1.07635971239405	1.06973845781361	1.08226698379044	1.07945614472905	1.07564197140377	1.07206078206486	1.04601542707224	1.02272830185375	1.0108235717114	0.991576088192105	0.971024645910374	0.96063806948567	0.941965530319841	0.927080859835669	0.915262559236648	0.892418855153517	0.858756426929026	0.787031179382601	0.66487993001161	scRamDA
RPE1_scRamDA_MidS_012	0.273872458926089	0.338168334768184	0.409004413233445	0.474276720336266	0.534074880202026	0.592601792605151	0.639557758715722	0.682648094786852	0.722686493535813	0.761349869519066	0.801737330651088	0.832200099162019	0.862660509143335	0.887870832201043	0.905972546998302	0.927854984768852	0.94624679870879	0.961513560908485	0.979136494193843	0.988266362334584	1.00399303780926	1.0173682592575	1.03735443921737	1.04733101948999	1.05989254822096	1.06261664992661	1.06841391572096	1.07716406059364	1.08002495701698	1.07780793917862	1.07380315589187	1.08022071497505	1.07784567565246	1.08158394509268	1.08846849303967	1.09073032294072	1.09237421808257	1.09705825789852	1.09604880722318	1.09121382151186	1.09540964569744	1.09819271064346	1.10078945174989	1.10015736581299	1.09934839015495	1.09857715097075	1.10430601940626	1.10434375588011	1.10144984004216	1.1009922852968	1.10000170285838	1.09315724991485	1.09343319787983	1.09037890202805	1.08966898461385	1.09226100866104	1.09282705576871	1.09066664264111	1.09139306976262	1.08853924892813	1.09293083107178	1.09839790271999	1.09636956725085	1.0975653417658	1.09330583728061	1.09552285511897	1.09544738217128	1.09814318152154	1.09525162421321	1.0950794515513	1.09252752250757	1.09564078159973	1.0983224297723	1.1022588157002	1.10384610613129	1.10694521404576	1.11276606513627	1.11452552822926	1.11767180673605	1.11135802295595	1.10869760154991	1.10475414003317	1.10359610199207	1.10968582545871	1.1072140864219	1.1056550983462	1.09956065782033	1.08309812110568	1.06485961159074	1.0519938325394	1.033561923596	1.01669607831715	1.00689874629528	0.986938510161183	0.967475923775908	0.947923713265253	0.921107231539541	0.876387151504254	0.788876268658976	0.652234855397842	scRamDA
RPE1_scRamDA_MidS_013	0.324141012677089	0.389081872423786	0.459988604616799	0.528404833051047	0.592031358666161	0.647782507530586	0.690291120050394	0.720226762669977	0.757665800682256	0.788023022174234	0.823205373281344	0.845669504624632	0.86879611705311	0.890643822146006	0.909090554822949	0.924440985529535	0.940832964038507	0.950915430179967	0.964016259340585	0.974265231423242	0.987954145397452	1.00145884003246	1.0273133157529	1.03720447719597	1.04982350193099	1.05522963100052	1.05414202836333	1.05961546834525	1.06220870981242	1.06566282242237	1.06485509147358	1.06910630699352	1.07123900011269	1.07464351520825	1.08131438089495	1.0850625359117	1.08609345567529	1.08619619338368	1.0848180910193	1.07498715512944	1.0779913474302	1.08147025879735	1.08578169987049	1.08209022772734	1.08397847595412	1.08574627307449	1.08875400805485	1.08722357046767	1.08646189435368	1.08220359347454	1.07987605297737	1.07318038853347	1.07888764536899	1.07181291420788	1.07185188368348	1.07479939311064	1.07334689447466	1.07218489556588	1.07140196337429	1.06839068571433	1.07431050332585	1.07981937010377	1.08162613669975	1.08413435385651	1.07939424855178	1.08053144870336	1.08150568559335	1.0850023103585	1.08048893654816	1.08076880823656	1.08684096107088	1.09474822193797	1.09576497098315	1.10599977234741	1.10958142142296	1.11585196431487	1.11310284494531	1.12649771651272	1.11989416173842	1.11572797052887	1.11178142545453	1.10379976831584	1.09497495343236	1.10534791930102	1.10128092312027	1.10540814485422	1.0992190835931	1.08010632715137	1.06508890832718	1.05359291302534	1.03423216901161	1.01880734203342	1.01372359680749	0.999797323300087	0.985329019813888	0.973432701717254	0.951482258915959	0.916795882952842	0.84437642657065	0.703955235267404	scRamDA
RPE1_scRamDA_MidS_014	0.37093892603396	0.442578186630748	0.524233850373642	0.604061123066056	0.67209503967328	0.730042410255226	0.773587109646694	0.793404811109435	0.833189852177156	0.861812823072256	0.891403765699964	0.908565390137967	0.928228777266524	0.947101887956383	0.962725045244495	0.973629924860142	0.984305671070486	0.990291196760035	1.00130830498236	1.00859848822455	1.02297777845531	1.04412351843042	1.06647571592733	1.07435977554653	1.08809842748082	1.09099299029475	1.08629809358201	1.0934105815303	1.09397172456369	1.09530911545995	1.08360460702171	1.09112859986115	1.08772900831717	1.08840705614919	1.09203578109848	1.09344799106585	1.09767994477604	1.09327029577195	1.09055342825192	1.07361626102728	1.07118931740784	1.07209649864517	1.07944747238264	1.07581407124141	1.07445797557737	1.0709555078106	1.07393891827148	1.07310655610528	1.06961344072239	1.06527861078942	1.0598168185977	1.05177376845237	1.05329820702643	1.04848172932312	1.04623715718954	1.04423574703709	1.04734541468049	1.04199585109546	1.039316393111	1.04109334605008	1.04588176660172	1.04558716650919	1.04804216728029	1.05031947275749	1.05082917767949	1.05539781720971	1.05235361625355	1.05483667417632	1.04894934851761	1.04686376691016	1.05510321711718	1.0749396233477	1.07443927080959	1.08838835138141	1.09025415196745	1.10242627960018	1.09535120118745	1.11672607456787	1.10325396557444	1.10028925988133	1.09093687599141	1.0803265964683	1.06932819301375	1.07510329006578	1.07423351836401	1.07159146991511	1.06832748793753	1.04266454654359	1.02501659814331	1.00413272491712	0.977927345257561	0.963510645491249	0.956664700483827	0.944558039538325	0.929645663425847	0.923828480646317	0.903753588626603	0.868794377646082	0.800503270481884	0.679834137342189	scRamDA
RPE1_scRamDA_MidS_015	0.28415153955101	0.348111165830596	0.417621226257046	0.48400949817382	0.545138350126836	0.604708953408497	0.653104612058913	0.689285611769354	0.731487959486593	0.771309282069333	0.809823686411582	0.839012408977047	0.865034368113629	0.889016582384991	0.908247328721288	0.929893492777359	0.946380769042017	0.958873214247684	0.977828819901772	0.987265616184833	1.00016812683033	1.01257855894803	1.03656606438636	1.04634149535522	1.05942655126102	1.06368064950133	1.06634739765197	1.07210683289397	1.07559635750775	1.07333438362998	1.0687998535405	1.07238726474314	1.07315448395315	1.07728953093673	1.08673690955372	1.08995129348529	1.09238523028944	1.09349637535221	1.09245930662696	1.08713110149265	1.09005976240808	1.09407840371842	1.10039605707529	1.09495144626774	1.0967848356213	1.09392495987642	1.10193314107878	1.09969762303584	1.0984594899659	1.09588004607019	1.09489059784763	1.08631890736344	1.08843008298269	1.08388497055929	1.0825304318161	1.08345903161856	1.08273943291124	1.07968113840516	1.07918112312691	1.07799325614314	1.08427387133125	1.08966821605263	1.0916233022464	1.09112593255164	1.08795387795579	1.09305720849407	1.09369479411342	1.09689859571106	1.09330060217448	1.09394877012776	1.0899036729826	1.0972769141491	1.10254956203027	1.11175354696685	1.11305517404037	1.1226348318315	1.12438885368058	1.13102662263887	1.13005040233372	1.12799213838412	1.12385180023358	1.11581980877987	1.11019000712852	1.11359222748737	1.10985401802621	1.11025350113211	1.10597559264046	1.08445377100808	1.06715694619769	1.05450576598306	1.03108441541005	1.01329551207186	1.0029989011569	0.979707184174543	0.965968669148489	0.948071296887511	0.914318942814258	0.86760852084237	0.780642900596566	0.648956337157921	scRamDA
RPE1_scRamDA_MidS_016	0.371843767414156	0.444153145617204	0.521035035034686	0.591241407125753	0.658267091549528	0.714594495918161	0.761279486370863	0.786834064789691	0.824321675814889	0.855683517999376	0.887150074181141	0.90767401764745	0.923224046243098	0.940890170200386	0.95510509533075	0.968364505235962	0.977675324827183	0.982487805618709	0.995075300708059	1.00602227650673	1.02140650794003	1.0340201815287	1.05320029536328	1.05952240294889	1.07193101162622	1.07636826726084	1.07183066071216	1.07479755730168	1.08056555331836	1.08297833833895	1.07529931187197	1.08451414363235	1.08434398338678	1.09286072183198	1.09929190649808	1.09786081520196	1.1001732493085	1.09513388818954	1.08848454936244	1.07646861817489	1.07894248636057	1.08286926125846	1.08835801994906	1.08478029170876	1.08419127547408	1.08032994682449	1.08347572982602	1.08150797929385	1.07796951880253	1.07392494065771	1.07170849438201	1.06782971339953	1.06909937061652	1.0591297254591	1.05724051042489	1.05315666453108	1.05378931159797	1.05032502352138	1.0488590275595	1.04817402349398	1.05006760161141	1.05178665640004	1.05249783896488	1.05422561991995	1.05344899110681	1.05520295056121	1.05432160775079	1.0584054536446	1.05079187342591	1.05432160775079	1.05877195263507	1.07250693861124	1.07029485541877	1.08099313547391	1.08444869738405	1.09460159203671	1.08804824104045	1.11082789853144	1.09976748256905	1.09468449061789	1.08734578464205	1.08159960404147	1.06995453492762	1.07545638286788	1.07511606237673	1.06901647203534	1.06239767479079	1.03716160144701	1.02357496030031	1.01099182829418	0.985755754950398	0.968242338905805	0.962334724226089	0.949175665234935	0.937949452110188	0.933939778631119	0.915741358521006	0.882206700893018	0.810726308501747	0.681661943774517	scRamDA
RPE1_scRamDA_MidS_002	0.274726251192498	0.342923231517368	0.414168997243443	0.483589023992837	0.547024070856157	0.607646552476076	0.658630368591532	0.704269427678516	0.749087235375748	0.792375131209811	0.831850389543598	0.859128298607535	0.88710824514981	0.912851827020526	0.930389517988794	0.953658307365121	0.972575788974775	0.989036139410249	1.00700653272366	1.01644209304571	1.02778066062036	1.04259409294627	1.06179194801426	1.07330933645603	1.08762383648602	1.09070794452765	1.09222681806568	1.098737222228	1.1012804523382	1.09867761527229	1.09879241385365	1.10192509052586	1.09930238447471	1.10270218861508	1.11025461066977	1.11275368747945	1.11077561961596	1.11273602615924	1.10709985734731	1.10095813324437	1.10414820920726	1.11111118469995	1.115073943422	1.11363675348994	1.11602103171825	1.113389495007	1.12215613282611	1.12001028242063	1.11542496216117	1.11436307528356	1.11610713065427	1.10700051242113	1.10638015854876	1.10380602112819	1.10120980705736	1.10276621090085	1.09978807078048	1.09519833519097	1.09354700175136	1.09101701763132	1.09462654994918	1.09923836218895	1.09902201101638	1.09785636388254	1.09044964771958	1.09392672013587	1.09222240273563	1.0913856976907	1.08438298422754	1.08285748769442	1.07892122095268	1.08315552247296	1.08353524085747	1.08685115372685	1.08773421973733	1.08728164840696	1.09360219337702	1.09308780742591	1.09440799111159	1.08940762982721	1.0858201741596	1.08401871949821	1.08080215155501	1.07907575750451	1.0724902927313	1.06666868005717	1.05903678206154	1.04307977925204	1.02307171111944	1.01005752578989	0.98806697446374	0.969710239770745	0.955835065080971	0.932661205300771	0.913955659533635	0.891313847024753	0.85832029320794	0.812248531775817	0.729754712741166	0.611386337030488	scRamDA
RPE1_scRamDA_MidS_004	0.273100546315858	0.341915854371624	0.415251167266972	0.480555084844331	0.543832945564884	0.606415590697318	0.656201854941127	0.699355983177637	0.743037592447672	0.78618289254973	0.827013014391669	0.856412909151478	0.883034148592422	0.90775733912612	0.926477398232246	0.949201016312494	0.964893025301477	0.981370738256716	0.998552494934527	1.01146364157103	1.02493096067803	1.03546071804603	1.05128294201818	1.05963435721007	1.07294497693054	1.07528663959402	1.07742966923231	1.0843134070715	1.0875864379197	1.08678087065092	1.08703688655004	1.09213292716264	1.09138694980142	1.09366460849011	1.09856422311115	1.10478143679919	1.10599089121915	1.11167620980644	1.10789335419363	1.10285690348858	1.10483661263951	1.10946696915975	1.10988851257985	1.10709661505931	1.10899245693294	1.10583639886624	1.1145387324026	1.11106265446201	1.11033433336969	1.11018866915123	1.10938751594968	1.09999217385881	1.1001930139176	1.09368667882624	1.09193650117107	1.09658892802744	1.09525587972514	1.09133618802832	1.08946683055804	1.08544120124779	1.09113976203675	1.09747174147267	1.095536172994	1.09765271822895	1.0926162675239	1.09526691489321	1.09409498004466	1.09503296933022	1.09043792534779	1.08923729906228	1.08516532204615	1.08750036360879	1.08752464097853	1.09273103327178	1.09354322164139	1.09477253936388	1.10099196008553	1.10337114232043	1.10593350834521	1.10304229431208	1.10360729491703	1.09787562862387	1.08891286512116	1.08677424955009	1.08379254713882	1.0837395783321	1.07678962948452	1.05942248198321	1.0406715244065	1.02560410593002	1.00697012113481	0.989658149473823	0.974544383291467	0.95071062730384	0.930010859046783	0.903908272504912	0.87148032762796	0.826055161803593	0.740951945683314	0.61626999577971	scRamDA
